"barcode";"name";"volume"
"7802820500035";"Andina del Valle Nectar Durazno";"1500"
"7802820600209";"Vital de Chanqueahue mineral sin gas";"600"
"7802820955514";"Glaceau Vitamin Water Arándano";"500"
"7802820990102";"Vital de Chanqueahue mineral sin gas";"990"
"7804300132835";"MANQUEHUITO PINA 6PX4-LAT350CC";"350"
"7804300132842";"MANQUEHUITO PINA 6PX4-LAT350CC";"350"
"7804604726778";"Nectar Durazno";"1500"
"7804625210041";"Agua Mineral Jahuel Termal Gasificada";"1600"
"7804625210058";"AGUA MINERAL JAHUEL SIN GAS";"1600"
"7804625210072";"AGUA MINERAL JAHUEL CON GAS";"500"
"7804625210089";"AGUA MINERAL JAHUEL SIN GAS";"500"
"7809595602322";"Puyehue Sin Gas";"1500"
"7809634100123";"AUSTRAL 4PX6-LAT350 2009 (FABRICADA EN PUNTA ARENAS)";"350"
"7809634100154";"PATAGONA PALE ALE 4PX6-LA350";"350"
"7809634100185";"PATAGONA PALE ALE 4PX6-LA350";"350"
"7809634100253";"AUSTRAL 10PX1-LAT350";"350"
"9002490100070";"ENERGIZANTE RED BULL";"250"
"9002490100094";"RED BULL ED LIMIT 24PF-LATA250";"250"
"9002490200237";"RED BULL SUG FREE LATA 250X24";"250"
"9002490206994";"RED BULL TRADIC 6PKX4-LAT250";"250"
"9002490214852";"RED BULL SUG FREE 4PKX6-LAT250";"250"
"9002490221010";"RED BULL TRADIC LATA 355X24";"355"
"9002490223137";"RED BULL SUG FREE 4PKX6-LAT250";"250"
"9002490224011";"RED BULL RED EDIT LATA 250X24";"250"
"9002490224028";"RED BULL BLUE EDIT LATA 250X24";"250"
"9002490224035";"RED BULL TRADIC 4PKX6-LAT250";"250"
"10000001638568";"7UP 6PF-PET 2500";"2500"
"10000001803270";"PEPSI ZERO 6PF- PET 2500";"2500"
"10000001803287";"PEPSI ZERO 6PF-PET 3000";"3000"
"10000001840343";"CRUSH ZERO 6PF-PET 2500-TR";"2500"
"10000001840350";"7UP LIGHT 6PF-PET 2500";"2500"
"7804660340000";"Unplug Beer";"330"
"7802820701012";"Power Ade Rojo";"600"
"10000001840367";"LIMON SODA 6PF-PET 2.5";"2500"
"10000001840374";"LIMON SODA ZERO 6PF-PET 2.5";"2500"
"17801620001190";"BILZ 6PF-PET 3000";"3000"
"17801620001213";"PAP PET 3000 X 06";"3000"
"17801620001220";"KEM 6PF-PET 3000";"3000"
"17801620001596";"CRUSH 6PF-PET 3000";"3000"
"17801620001640";"LIMON SODA PET 3000 X 06";"3000"
"17801620002234";"GIN-CRU-LSO 3PF-PET3000-TR";"3000"
"17801620017559";"PEPSI 6PF- PET 3000";"3000"
"884394006974";"OKF Coconut Drink";"500"
"7801620003692";"PURE LIFE C/GAS 6PF-PET 1500";"1500"
"884394006424";"OKF Aloe Drink Mango";"500"
"7802100506238";"Anana Stones Cerveza Pina";"350"
"19002490100077";"RED BULL ED LIMIT 24PF-LATA250";"250"
"27802100000174";"LEMON STONES PET1500X6-TR";"1500"
"27802100000624";"HEINEKEN 4PFX6-LAT470CC";"470"
"27802100505372";"ESCUDO 6PX4-LAT470CC";"470"
"78021000023272";"ESCUDO18PK-LATA350CC";"350"
"78021002060916";"LEMON STONES 6PFX4-LAT350CC";"350"
"78021005051638";"CRISTAL 6PFX4-LAT350CC";"350"
"78096341001234";"AUSTRAL 4PX6-LAT350 2009 (FABRICADA EN PUNTA ARENAS)";"350"
"73360771071";"La Croix Cúrate";"355"
"793573241962";"ENERGIZANTE SCORE";"500"
"793573259707";"ENERGIZANTE SCORE";"1500"
"793573966650";"ENERGIZANTE SCORE";"250"
"613008735012";"Cherry Lime Rickey";"695"
"78904644";"KAISER VRT 600ML 01 UN";"600"
"78904972";"HEINEKEN LN 330  UN";"330"
"78912939";"COCA-COLA PET 250ML UN";"250"
"25000053627";"Andina Naranja-Piña 100% Pet 450cc x 6";"450"
"25000056017";"andina Manzana 100% Pet 450cc x 6";"450"
"25000056031";"Andina Naranja 100% Pet 450 cc x 6";"450"
"7802800545247";"Yuz Nectar Zuko Damasco";"1500"
"70847009528";"Monster Energy Lata 473 cc X24";"473"
"70847009542";"Monster Lo-Carb Lata 473cc X24";"473"
"70847009559";"Monster J Ripper Lata 473cc X6";"473"
"70847009566";"Monster J Ripper LT 473cc X24";"473"
"70847020134";"Monster Energy Lata 473 cc 6X4";"473"
"70847020332";"Monster Energy XG LT 246 cc X6";"246"
"70847020349";"Monster Energy XG LT 246cc X24";"246"
"70847021964";"Monster Ultra Lata 473 cc X6";"473"
"70847021971";"Monster Ultra Lata 473 cc X24";"473"
"70847022220";"BURN LATA 473ML CX 04UN";"473"
"70847022503";"BURN LATA 473ML CX 04UN";"473"
"70847022534";"BURN LATA 473ML CX 04UN";"473"
"70847022565";"BURN LATA 473ML CX 04UN";"473"
"70847028512";"MONSTER LO CARB LATA 473ML CX 06UN";"473"
"70847029205";"Monster Ultra Sunrise Lata 473 cc X6";"473"
"70847029212";"Monster Ultra Sunrise Lata 473 cc X24";"473"
"786162003690";"Glaceau Smartwater PT500 X6 S/G";"500"
"786162338006";"Glaceau Smartwater PT1.0 X12 S/G";"1000"
"815154021111";"BURN PET 1L CX 04UN";"1000"
"815154021210";"BURN LATA 260ML CX 06UN";"260"
"2789490009301";"FANTA GUARANÁ LATA 250ML 12UN FT";"250"
"5035766060253";"MURPHY´S STOUT LATA 500ML CX 24UN";"500"
"7501055320080";"BURN ENERGY DRINK 310CC LATA";"310"
"7501055323074";"BURN ENERGY DRINK 450 X6 LATA";"450"
"7790001001030";"PROMO MUNDIAL CC 237cc";"237"
"7790001001054";"BOTELLA V/NR COCA COLA ZERO 237 CC";"237"
"7790001001061";"Botella Fanta Splash 2,0 L - Exportación";"2000"
"7790001001146";"GENERICO 12 BOT. 1,5 REF PET";"1500"
"7790001001153";"BOTELLA BONAQUA NRGB 500 CC";"500"
"7790425001555";"Cerveza Bieckert Lata 355x24";"355"
"7790895000010";"Coca-Cola 2L BT PET C N 1X6";"2000"
"7790895000034";"Fanta Naranja 2L BT PET C N 1X6";"2000"
"7790895000041";"Sprite 2L BT PET C N 1X6";"2000"
"7790895000117";"Kin sin gas PT2.0 x4";"2000"
"7790895000201";"Kin sin gas PT500 x12";"500"
"7790895000218";"Coca Cola  RefPet 2000 x 9";"2000"
"7790895000232";"Coca-Cola 354ML LAT ALUM N 6X1";"354"
"7790895000256";"Fanta Naranja 354ML LAT ALUM N 6X1";"354"
"7790895000270";"Sprite 354ML LAT ALUM N 6X1";"354"
"7790895000416";"Fanta Limon 2L BT PET C N 1X6";"2000"
"7790895000430";"Coca-Cola 1.5L BT PET C N 4X1";"1500"
"7790895000447";"Sprite 1.5L BT PET C N 1X6";"1500"
"7790895000454";"Fanta Naranja 1.5L BT PET C N 1X6";"1500"
"7790895000461";"Fanta Limon 1.5L BT PET C N 1X6";"1500"
"7790895000539";"Fanta Pomelo 2L BT PET C N 1X6";"2000"
"7790895000546";"Fanta Pomelo 1.5L BT PET C N 1X6";"1500"
"7790895000782";"Coca-Cola 500ML BT PET C N 1X12";"500"
"7790895000829";"Sprite 500ML BT PET C N 1X6";"500"
"7790895000836";"Fanta Naranja 500ML BT PET C N 1X12";"500"
"7790895000997";"Coca-Cola 2.25L BT PET C N 1X1";"2000"
"7790895001000";"Sprite 2.25L BT PET C N 1X6";"2000"
"7790895001017";"Fanta Naranja 2.25L BT PET C N 1X6";"2000"
"7790895001024";"FANTA POMELO 2.25 L BT PET C N 1X6";"2000"
"7790895001031";"Fanta Limon 2.25L BT PET C N 1X6";"2000"
"7790895001055";"Fanta Pomelo 500ML BT PET C N 1X6";"500"
"7790895001321";"Quatro Pomelo 354ML LAT ALUM N 1X24";"354"
"7790895001345";"Quatro Pomelo 1.5L BT PET C N 1X6";"1500"
"7790895001352";"Quatro Pomelo 2L BT PET C N 1X6";"2000"
"7790895001369";"Quatro Pomelo 500ML BT PET C N 1X6";"500"
"3244851003224";"Boris Slam";"500"
"7790895001376";"Quatro Pomelo 2.25L BT PET C N 1X6";"2000"
"7790895001413";"Coca-Cola 1000 Pet x 12";"1000"
"7801620007225";"7UP light";"1750"
"7790895001437";"Coca Cola light 354ML LAT ALUM N 6X1";"354"
"7790895001451";"Coca-Cola light 1.5L BT PET C N 4X1";"1500"
"7790895001468";"Coca-Cola light 2L BT PET C N 2X1";"2000"
"7790895001482";"Coca-Cola light 500ML BT PET C N 1X12";"500"
"7790895001697";"Coca-Cola 500ML BT PET C N 6X1";"500"
"7790895001703";"Sprite Pet 500 x 24";"500"
"7790895002304";"Fanta Zero Naranja 1.5L BT PET C N 1X6";"1500"
"7790895002335";"Fanta Zero Naranja 500ML BT PET C N 1X6";"500"
"7790895002397";"Aquarius by Cepita Naranja 500ML PET 1X8";"500"
"7790895002434";"Aquarius by Cepita Pera 500ML PET 1X8";"500"
"7790895002458";"Aquarius by Cepita Manzana 500ML PET 1X8";"500"
"7790895002601";"Fanta Zero Naranja 2.25L Bt Pet CN x 6";"2000"
"7790895002618";"Sprite Zero 1L BT PET C N 1X9";"1000"
"7790895002632";"Coca Cola Botella Aluminio 250 x 6";"250"
"7790895002656";"COCA COLA 375 PET X 6";"375"
"7790895002922";"Quatro Liviana Limon Light 500ML PET 1X6";"500"
"7790895003288";"Aquarius Pomelo 2,25 x 6 PET";"2000"
"7790895003295";"Aquarius Pera 2,25 x 6 PET";"2000"
"7790895003301";"Aquarius Manzana 2,25 x6 PET";"2000"
"7790895003318";"Aquarius Uva 2,25 x 6 PET";"2000"
"7790895003325";"Aquarius Naranja 2,25 x 6 PET";"2000"
"7790895003868";"BONAQUA FEMSA PET 500 S/G X6";"500"
"7790895003875";"BONAQUA PET 1500 S/G X6";"1500"
"7790895003882";"BONAQUA PET 2000 S/G X6";"2000"
"7790895003943";"BONAQUA PET 500 C/G X6";"500"
"7790895003950";"BONAQUA PET 1500 C/G X6";"1500"
"7790895004513";"Schweppes Lima Limon 1.5L Pet 1x6 - 28*5";"1500"
"7790895004520";"Schweppes Lima Limon Pet 2.25 x 8";"2000"
"7790895004537";"Schweppes Lima Limon Lata 354cc x 6";"354"
"7790895004575";"Schweppes Pomelo Pet 1.5 x 6";"1500"
"7790895004582";"Schweppes Pomelo Pet 2.25 x 8";"2000"
"7790895004599";"Schweppes Pomelo Lata 354cc x 6";"354"
"7790895004636";"Powerade Mandarina HF Pet 500 x 6";"500"
"7790895004643";"Powerade Gold Fever 500ML BT PET C N 1X6";"500"
"7790895004667";"Schweppes Tonica Pet 2.25 x 8";"2000"
"7790895004827";"COCA COLA LATA 354 X 8";"354"
"7790895005015";"Sprite Pet 1000 x 8";"1000"
"7790895005039";"FANTA NAR  PET 1000 X 8";"1000"
"7790895005046";"Fanta Naranja Bot Pet 500x6 -  45*7";"500"
"7790895005053";"Coca Cola light 1L BT PET C N 1X9";"1000"
"7790895005114";"Coca Cola Life 500ml Pet C N 1x12 - 24*7";"500"
"7790895005138";"Coca Cola Life 1.5L Pet C N 1x6 - 28*5";"1500"
"7790895005183";"COCA COLA LIFE LATA 354X6";"354"
"7790895005312";"Coca Cola Light Pet Cont 2250 x 8";"2000"
"7790895005596";"COCA COLA LIFE LATA 250X6";"250"
"7790895005602";"Coca Cola latas 250x12";"250"
"7790895005770";"Powerade Lima Limon HF Pet 500 x 6";"500"
"7790895005787";"POWERADE LIMA LIMON 500ML BT PET CN X 6";"500"
"7790895005923";"Fanta Naranja latas 250x12";"250"
"7790895005930";"Sprite latas 250x12";"250"
"7790895005954";"Coca Cola Zero Lata 250x12";"250"
"7790895006005";"CEPITA NUTRIDEFENSAS MANZANA 200ML TT X1";"200"
"7790895006029";"Powerade Mountain Blast HF Pet 995cc x6";"995"
"7790895006036";"Powerade Manzana HF Pet 995cc x6";"995"
"7790895006098";"Powerade Naranja HF Pet 995cc x6";"995"
"7790895006104";"Powerade Frutas Tropicales HF Pet 995x6";"995"
"7790895006593";"TAI NAR  PET 2250 X 8";"2000"
"7790895006609";"Tai Lli Pet 2250 x 8";"2000"
"7790895006715";"Schweppes Tonica 1.5L Pet C N 1x6 - 28*5";"1500"
"7790895006722";"Schweppes Citrus 1.5L Pet C N 1x6 - 28*5";"1500"
"7790895006814";"Schweppes Citrus 354ML LAT ALUM N 6X1";"354"
"7790895006821";"Schweppes Tonica 354ML LAT ALUM N 6X4";"354"
"7790895006951";"Crush Naranja  Pet 2250 x 8";"2000"
"7790895006999";"Coca Cola  Pet 1500 x 2";"1500"
"7790895007125";"Crush Naranja 2L BT PET C N 1X6";"2000"
"7790895007347";"SODA KIN PET 2250 X 6 NF";"2000"
"7790895007385";"Crush Lima Limon Pet 2250 x 8";"2000"
"7790895007453";"Crush Lima Limon 2L BT PET C N 1X6";"2000"
"7790895008481";"AQUARIUS LIMONADA 500x6 Pet";"500"
"7790895008498";"Aquarius Limonada 1500x6 Pet";"1500"
"7790895008504";"Aquarius Limonada 2,25x 6 PET";"2000"
"7790895008573";"Burn Energy Lata 354 ml x 6";"354"
"7790895008627";"Aquarius Delight Naranja 500 x 6 Pet";"500"
"7790895008634";"Aquarius Delight Naranja 1500 x 6 Pet";"1500"
"7790895008658";"Aquarius Delight Pera 500 x 6 Pet";"500"
"7790895008665";"Aquarius Delight Pera 1500 x 6 Pet";"1500"
"7790895009037";"Aquarius Multifruta 500 x 6 Pet";"500"
"7790895009051";"Aquarius Multifruta 1500 x 6 Pet";"1500"
"7790895009532";"Aquarius Limonada Lata 354 x 6";"354"
"7790895009549";"Aquarius Multifruta Lata 354 x 6";"354"
"7790895009556";"Aquarius Pera Lata 354 x 6";"354"
"7790895009693";"Aquarius Pomelo Lata 354 x 6";"354"
"7790895009815";"CEPITA HF NARANJA TENTACIÓN 1LT X 6";"1000"
"7790895009846";"CEPITA HF DURAZNO DELICIOSO 1LT X 6";"1000"
"7790895010088";"Schweppes Pomelo Zero 1500 x 6 PET";"1500"
"7790895010132";"AQUARIUS NARANJA TROPICAL 500X6 PET";"500"
"7790895010149";"Aquarius Naranja Tropical 1500 x 6 Pet";"1500"
"7790895063268";"Diet Fanta Naranja 500ML BT PET C N 1X6";"500"
"7790895063794";"Coca Cola Light RefPet 2000 x 9";"2000"
"7790895064142";"SPRITE ZERO PET 500X12 -  24*7";"500"
"7790895064166";"Sprite Zero 2.25L Bot Pet CNT 1x8";"2000"
"7790895064173";"Sprite Zero 1.5L Bt Pet C N 1x6 - 28*5";"1500"
"7790895064357";"Sprite Zero 2L BT PET C N 1X6";"2000"
"7790895064364";"Sprite Zero 354ML LAT ALUM N 1X6";"354"
"7790895066412";"Dasani (Carb) 1.5L BT PET C N 1X6";"1500"
"7790895066429";"Dasani (Carb) 500ML BT PET C N 1X12";"500"
"7790895066436";"Dasani 1.5L BT PET C N 6X1";"1500"
"7790895067532";"Coca Cola Zero Pet 500x12 -  24*7";"500"
"7790895067556";"Coca Cola Zero 1.5L Pet C N 1x6 - 28*5";"1500"
"7790895067563";"Coca-Cola Zero 2L BT PET C N 1X6";"2000"
"7790895067570";"Coca-Cola Zero 2.25L BT PET C N 1X6";"2000"
"7790895067587";"Coca-Cola Zero 354ML LAT ALUM N 1X6";"354"
"7790895067617";"Coca Cola Zero Ref Pet 2000x9";"2000"
"7790895067631";"Coca-Cola Zero 1L BT PET C N 1X9";"1000"
"7790895639760";"Coca-Cola 1.5L BT PET C N 1X2";"1500"
"7790895640018";"Powerade Manzana 500ML Bot Pet CNx6 45*7";"500"
"7790895640025";"Powerade M Blast 500ML Bot Pet C N 45*7";"500"
"7790895640032";"Powerade Naranja 500ML Bot Pet CNx6 45*7";"500"
"7790895640049";"Powerade Light Naranja 500ML BT PET 1X6";"500"
"7790895640322";"Quatro Liviana Pomel 1.5L Pet 1x6 - 28*5";"1500"
"7790895640339";"Quatro Liviana Pomelo Light 500ML PET X6";"500"
"7790895640445";"Aquarius by Cp Pera 500 Bt Pet 1x6 -45*7";"500"
"7790895640452";"Aquarius by Cep Manzan 500 Pet 1x6 -45*7";"500"
"7790895640469";"Aquarius by Cep Pomelo 500 PET 1X6 -45*7";"500"
"7790895640476";"Aquarius Monresa Pera 1.5L BT PET 1X6";"1500"
"7790895640483";"Aquarius Monresa Manzana 1.5L PET 1X6";"1500"
"7790895640490";"Aquarius Monresa Pomelo 1.5L PET 1X6";"1500"
"7790895640834";"Coca-Cola light 310ML LAT ALUM N 1X6";"310"
"7790895640841";"Coca-Cola Zero 310ML LAT ALUM N 1X6";"310"
"7790895640858";"Diet Fanta Naranja 310ML LAT ALUM N 1X6";"310"
"7790895640872";"Diet Schweppes Citrus 310ML LAT ALUM 1X6";"310"
"7790895640896";"Sprite Zero 310ML LAT ALUM N 1X6";"310"
"7790895641121";"Powerade Manzana 750ML BT PET C N 1X6";"750"
"7790895641152";"Powerade Mountain Blast 750ML BT PET C N";"750"
"7790895641169";"Powerade Frutas Tropicales 750ML BT PET";"750"
"7790895641183";"Powerade Frut Tropical 500ML BotPet 45*7";"500"
"7790895641190";"Powerade Citrus 500ML BT PET C N 1X6";"500"
"7790895641206";"Aquarius by Cep Uva 500 Bt Pet 1x6 -45*7";"500"
"7790895641213";"Aquarius by Cep Naranj 500 Pet 1x6 -45*7";"500"
"7790895641220";"Aquarius Monresa Uva 1.5L BT PET 1X6";"1500"
"7790895641237";"Aquarius Monresa Naranja 1.5L PET 1X6";"1500"
"7790895641602";"Fanta Zero Naranja 310ML LAT ALUM N 1X6";"310"
"7790895641978";"BONAQUA FEMSA PET 2250 S/G X6";"2000"
"7793147000882";"(*)AMSTEL R.LT473X24 SIX";"473"
"7793147001186";"(*)PALERMO LT 473X24 SIX";"473"
"7793147001629";"(*)HEINEKEN L354 2X12DOC";"354"
"7793147001766";"(*)SOL R LT 473 CCX24 LP";"473"
"7793147001827";"(*)MILLER LT473 1X24L LP";"473"
"7793147009175";"(*)HEINEKEN LT 473X24SIX";"473"
"7793147009182";"(*)HEINEKEN LT 354X24 LP";"354"
"7793147009199";"(*)HEINEKEN LT 473X24 LP";"473"
"7793147021337";"Cerveza Palermo Lata 355x24";"355"
"7793147118815";"(*)BUDWEISER LT 355X24LP";"355"
"7793147118822";"(*)BUDWEISER LT 473X24LP";"473"
"7793147118853";"(*)SCHNEIDER LT 355X24LP";"355"
"7793147118860";"(*)SCHNEIDER LT 473X24LP";"473"
"7793147570057";"(*)MILLER LT473 4X6L FO";"473"
"7794000792302";"ADES LIGHT MANZANA MULT10 200M";"200"
"7795697615172";"(*)MILLER LT 473 4X6 SIX";"473"
"7801610000229";"BURN LATA 310CC X6";"310"
"7801610000236";"Fanta Limon Lata 250 cc. 6 x 4";"250"
"7801610000274";"Two Pack  C.C. Light +Nestea Pet 1,5 x 2";"1500"
"7801610000342";"C.Cola Light PT 250cc*6 (Fabricado)";"250"
"7801610000359";"C. Cola Zero PT 250cc*6 (Fabricado)";"250"
"7801610000366";"Burn Lata 310 cc Two Pack  X 3";"310"
"7801610000649";"Nordic G.Ale Lata 310Ccx6";"310"
"7801610000656";"Ctar Papaya Pet 2,25X6";"2000"
"7801610000731";"Quatro Papaya Mid Cal PT500 X6";"500"
"7801610000755";"Quatro Raspberry LT350 cc. pack 1*6";"350"
"7801610000762";"Quatro Piña LT350 cc. pack 1*6";"350"
"7804167001862";"Lider Pera";"1600"
"7801610000786";"Quatro Papaya LT350 cc. pack 1*6";"350"
"7801610000861";"Coca Cola Zero LT350 X12 + Vaso";"350"
"7801610000878";"Aquarius Manzana Low Cal PT 250 X6";"250"
"7801610000885";"Coca Cola Zero PT500 X6";"500"
"7801610000939";"Aquarius Durazno Low Cal PT 250 X6";"250"
"7801610001202";"coca cola lata 350 cc. sixpack  6*4";"350"
"7801610001400";"Coca Cola 2.25 lts pet *6";"2000"
"7801610001615";"Coca Cola pet 2,0 lts *6 term.";"2000"
"7801610001745";"Coca cola lata 350 cc. pack * 12 TC";"350"
"7801610001752";"Coca Cola Pet 500 cc. x 6";"500"
"7801610001806";"Pack coca cola pet 1,5lts*4";"1500"
"7801610001813";"Pack coca cola pet 2.0 lts *4";"2000"
"7801610001943";"Coca Cola Pet 250cc.x6 (Fab.)";"250"
"7801610001974";"coca cola original pet 1 litro x 6";"1000"
"7801610002209";"fanta lata 350 cc. sixpack  6*4";"350"
"7801610002230";"fanta ref pet 1,5 lts *12";"1500"
"7801610002247";"Fanta PT2.0 x6";"2000"
"7801610002407";"fanta pet 2,25 lts * 6";"2000"
"7801610002605";"Fanta Pet 500 cc. x 6 ( Fabricado)";"500"
"7801610002940";"Fanta PT250 x6";"250"
"7801610002957";"Fanta Pet 250 cc. x  12";"250"
"7801610002971";"Fanta PT1.0 x6";"1000"
"7801610005200";"sprite lata 350 cc. sixpack  6*4";"350"
"7801610005231";"sprite ref pet 1,5 lts *12";"1500"
"7801610005248";"Sprite PT2.0 x6";"2000"
"7801610005262";"Sprite PT1.5 x6";"1500"
"7801610005606";"Sprite Pet 500 cc x 6  ( Fabricado)";"500"
"7801610005941";"Sprite PT250 x6";"250"
"7801610005972";"Sprite PT1.0 x6";"1000"
"7801610018262";"quatro pet 1,5 lts *6 term.";"1500"
"7801610018286";"quatro ref pet 2,0 lts * 8";"2000"
"7801610018750";"quatro pet 500 cc. *6 term.";"500"
"7801610019245";"nordic ginger ale pet 2,0 lts *6 term.";"2000"
"7801610020241";"nordic a.tónica pet 2,0 lts *6 term.";"2000"
"7801610022238";"coca cola light ref pet 1,5 lts *12";"1500"
"7801610022740";"Coca Cola Light Pet 2,0 Lts x 6";"2000"
"7801610022771";"Coca Cola light pet 500 cc*6 trans/print";"500"
"7801610022801";"Pack Coca Cola Light PT1.5lts x4";"1500"
"7801610022962";"coca cola light lata 350 cc. sixpack6*4";"350"
"7801610022979";"coca cola light pet 1 litro x 6";"1000"
"7801610023198";"sprite light lata 350 cc. * 24";"350"
"7801610023600";"sprite light pet 500 cc. *12 term.";"500"
"7801610023723";"sprite light pet 1,5 lts *6 term.";"1500"
"7801610029206";"Fanta Light Lata 350 cc. 6 * 4";"350"
"7801610029268";"fanta light pet 1,5 lts *6 term.";"1500"
"7801610029282";"fanta light ref pet 2,0 lts * 8";"2000"
"7801610034712";"Tai Naranja pet 2,0 lts *6";"2000"
"7801610036716";"Tai Lima Limón pet 2,0 lts *6";"2000"
"7801610039724";"tai tutti fruti pet 2 lts *6";"2000"
"7801610050002";"Coca-Sprite pet 1,5 x 2";"1500"
"7801610066225";"Fanta Zero Pet 1,5 Lts. x 6";"1500"
"7801610066522";"Fanta Zero Pet 500 cc. x 6";"500"
"7801610066621";"Fanta Zero Lata 350 cc.  6 X 4";"350"
"7801610070314";"coca cola light-fanta light pet 1,5 x 2";"1500"
"7801610070352";"Pack 2cc-1fta-1spr pet 1,5 X 4";"1500"
"7801610102350";"Fanta  Pet Ball 300 cc x 6";"300"
"7801610105993";"Coca Cola pet 1,75 lts *6";"1750"
"7801610106006";"Coca Cola pet 1,25 lts *6 term.";"1250"
"7801610118245";"Quatro Zero Ref Pet 2,0 lts * 8";"2000"
"7801610118269";"Quatro Light pt 1,5 lts *6 term.";"1500"
"7801610118603";"Quatro Zero Pet 500 cc. *6 term.";"500"
"7801610125021";"Coca Cola Light Pet 1,25 lts x 6";"1250"
"7801610131008";"Quatro Raspberry Lt 350 cc. sixpack  6*4";"350"
"7801610131022";"Quatro Frambuesa Mid Cal PT1.5 X6";"1500"
"7801610131107";"Quatro Frambuesa Mid Cal PT500 X6";"500"
"7801610132005";"Quatro Piña Lt 350 cc. sixpack  6*4";"350"
"7801610132029";"Quatro Piña Mid Cal PT1.5 X6";"1500"
"7801610132104";"Quatro Piña PT500 cc. x 6";"500"
"7801610133002";"Quatro Papaya Lt 350 cc. sixpack  6*4";"350"
"7801610133026";"Quatro Papaya Mid Cal PT1.5 X6";"1500"
"7801610134207";"Quatro Papaya Mid Cal PT2.0X6";"2000"
"7801610134214";"Quatro Piña Mid Cal PT2.0X6";"2000"
"7801610134221";"Quatro Frambueza Mid Cal PT2.0X6";"2000"
"7801610134252";"Quatro Pomelo Zero PT2.0X6";"2000"
"7801610152225";"Two Pack Pet 1.5 (CC.Light -G.Ale Zero )";"1500"
"7801610175095";"Coca Cola pet Light 1,75 lts *6";"1750"
"7801610203224";"Nordic Ginger Ale Lata 350 cc. 6x4";"350"
"7801610212011";"Ctar Limon Pet 2.250X6";"2000"
"7801610212059";"Ctar Guinda Pet 2.250X6";"2000"
"7801610212073";"Ctar Framb Pet 2,25 X6";"2000"
"7801610212097";"Ctar Piña Pet 2.250X6";"2000"
"7801610212103";"Ctar Papaya Pet 1,5 X6";"1500"
"7801610212127";"Ctar Framb Pet 1,5 X 6";"1500"
"7801610212530";"Cantarina Frambuesa MC PT500 X6";"500"
"7801610212554";"Cantarina Papaya MC PT500 X6";"500"
"7801610223154";"Two Pack Sprite Zero  pet 1.5  x 2";"1500"
"7801610223208";"Sprite Zero Lata 350 cc. 6 * 4";"350"
"7801610223567";"Nordic A.Tonica Lata 350ccx24 (6x4)";"350"
"7801610223604";"Sprite Zero pet 500 cc. *6";"500"
"7801610223741";"Sprite Zero Pet 2,0 lts  x 6";"2000"
"7801610230510";"Inca Kola Zero Pet 1,5 Lts. x 6";"1500"
"7801610230558";"Inca Kola  Zero PT 500 cc x 6";"500"
"7801610231517";"Inca Kola Mango Pet 1.5 L x 6";"1500"
"7801610232064";"Inca Kola Zero Ref Pet 2,0 lts x 8";"2000"
"7801610235003";"Inca Kola pet 500 cc x 6";"500"
"7801610245019";"coca cola lata 250 cc * 24";"250"
"7801610245026";"sprite lata 250 cc. * 24";"250"
"7801610245262";"coca cola light lata 250 cc * 24";"250"
"7801610245958";"fanta lata 250 cc. * 24";"250"
"7801610271056";"Nordic Mist G. Ale Zero Pt 1,5x6";"1500"
"7801610271087";"Nordic Mist Ginger Ale Zero Lata310cc6x4";"310"
"7801610271537";"Nordic Zero G. Ale PT 500cc*6";"500"
"7801610032718";"tai papaya pet 2 lts";"2000"
"7801610273500";"Nordic Ginger Ale Zero Lata 350 cc 6x4";"350"
"7802800545230";"Zuko Damasco";"1500"
"7801610273562";"Nordic Mist Gin Ale Zero LT350*6";"350"
"7801610300152";"Coca Cola  Pet Ball 300 cc x 6";"300"
"7801610300213";"Two Pack Pet 1.5 (C.C.Light+Fanta N+ViC)";"1500"
"7801610305287";"Coca Cola Zero  PT 2,0 Lt*6";"2000"
"7801610310113";"Coca Cola Zero Lata 310 cc. 6x4";"310"
"7801610310182";"Sprite Zero Lata 310Cc X 6";"310"
"7801610310298";"Nordic Agua Tonica Lata 310Ccx6";"310"
"7801610315231";"Three Pack Pet 1,5 Fanta (Nar-Limon-Uva)";"1500"
"7801610320129";"3Pack PT 2Lts (2CCL + 1 FZ)";"2000"
"7801610320143";"3Pack PT 2 Lt. (2 C.C.L+1 SPZ)";"2000"
"7801610325193";"Fanta Limon Pet 500 cc x 6";"500"
"7801610325452";"Coca Cola Pet 250 X 12 Aluminio Conm.";"250"
"7801610341742";"Two Pack C.Cola /C.Cola Zero Pet 1.5 x 2";"1500"
"7801610351055";"Coca Cola Zero Lata 350 Ten Pack 4 x 10";"350"
"7801610352410";"Two Pack Coca Cola Zero Pet 1.5 x 2";"1500"
"7801610354414";"Pack Coca Cola Zero Pt 1,5lts x4";"1500"
"7801610355152";"Fanta Limon Lata 350 cc. 1 X 6";"350"
"7801610355558";"Fanta Limon Pet 1,5 lts x 6";"1500"
"7801610356159";"C.Cola Zero Lata 250 cc * 6";"250"
"7801610356357";"C.Cola Zero Lata 350 sixpack  6*4";"350"
"7801610356425";"Coca Cola Zero Pet 580 x 6";"580"
"7801610401088";"Aquarius Pera Pet 500 cc x 6 Producido";"500"
"7801610401095";"Aquarius Manzana Pet500 cc x 6 Producido";"500"
